time_s,phase,conveyor_velocity_mps,st1_s0_arrival,st1_s1_part_a_seated,st1_s2_part_b_seated,st1_s3_alignment_ok,st2_s0_assembly_present,st2_s1_screw_loaded,st2_s2_assembly_exit,torque_nm,screw_angle_deg,st3_s0_arrival,st3_s1_check,st3_s2_check,st3_s3_check,st3_s4_check,st3_s5_check,st3_s6_check
52.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
52.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
53.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
54.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
55.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
56.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
57.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
58.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.0,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.1,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.2,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.3,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.4,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.5,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.6,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.7,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.8,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
59.9,station_2_fastening,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
60.0,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.1,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.2,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.3,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.4,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.5,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.6,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.7,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.8,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
60.9,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.0,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.1,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.2,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.3,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.4,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.5,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.6,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.7,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.8,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
61.9,transport_to_station_3,0.25,0,0,0,0,0,0,1,0.0,4320.0,0,0,0,0,0,0,0
62.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
62.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
63.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
64.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
65.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
66.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
67.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
68.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.0,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.1,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.2,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.3,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.4,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.5,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.6,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.7,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.8,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
69.9,transport_to_station_3,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
70.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
70.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,0,0,0,0,0,0
71.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,0,0,0,0,0
71.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,0,0,0,0
71.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,0,0,0
71.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,0,0
71.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,0
71.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,1
71.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,1
71.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,1
71.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,1
71.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,1,1,1,1,1,1,1
72.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
72.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
73.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
74.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
75.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
76.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
